stock_locate,tracking_number,timestamp,order_reference_number,buy_sell_indicator,shares,price
8856,0,0 days 04:00:00.074175681,15648,1,100,10000
8856,0,0 days 04:00:00.074182375,15652,1,100,10000
8856,0,0 days 04:00:00.074189327,15656,1,100,10000
8856,0,0 days 04:00:00.074195453,15660,1,100,10000
8856,0,0 days 04:00:00.074201845,15664,1,100,10000
8856,0,0 days 04:00:00.074207516,15668,1,100,10000
8856,0,0 days 04:00:00.074213356,15672,1,100,10000
8856,0,0 days 04:00:00.074219452,15676,1,100,10000
8856,0,0 days 04:00:00.074229112,15680,1,100,10000
8856,0,0 days 04:00:00.074235411,15684,1,100,10000
8856,0,0 days 04:00:00.074241415,15688,1,100,10000
8856,0,0 days 04:00:00.074247271,15692,1,100,10000
8856,0,0 days 04:00:00.074253171,15696,1,100,10000
8856,0,0 days 04:00:00.074264216,15700,1,100,10000
8856,0,0 days 04:00:00.074270857,15704,1,100,10000
8856,0,0 days 04:00:00.074277933,15708,1,100,10000
8856,0,0 days 04:00:00.074284420,15712,1,100,10000
8856,0,0 days 04:00:00.074290152,15716,1,100,10000
8856,0,0 days 04:00:00.074298462,15720,1,100,10000
8856,0,0 days 04:00:00.074309395,15724,-1,100,1000000
8856,0,0 days 04:00:00.074316875,15728,-1,100,1000000
8856,0,0 days 04:00:00.074324987,15732,-1,100,1000000
8856,0,0 days 04:00:00.074332810,15736,-1,100,1000000
8856,0,0 days 04:00:00.074340475,15740,-1,100,1000000
8856,0,0 days 04:00:00.074348290,15744,-1,100,1000000
8856,0,0 days 04:00:00.074359189,15748,-1,100,1000000
8856,0,0 days 04:00:00.074372499,15752,-1,100,1000000
8856,0,0 days 04:00:00.074381035,15756,-1,100,1000000
8856,0,0 days 04:00:00.074394193,15760,-1,100,1000000
8856,0,0 days 04:00:00.074403026,15764,-1,100,1000000
8856,0,0 days 04:00:00.074414223,15768,-1,100,1000000
8856,0,0 days 04:00:00.074422403,15772,-1,100,1000000
8856,0,0 days 04:00:00.074431046,15776,-1,100,1000000
8856,0,0 days 04:00:00.074438931,15780,-1,100,1000000
8856,0,0 days 04:00:00.074448902,15784,-1,100,1000000
8821,0,0 days 04:00:00.076106250,15928,1,100,332800
4866,0,0 days 04:00:00.076372081,21863,1,5000,10100
8844,0,0 days 04:00:00.079767293,16232,-1,100,360900
5632,0,0 days 04:00:00.081749525,22407,1,5000,10100
4926,0,0 days 04:00:00.087314668,22935,1,5000,10100
3517,0,0 days 04:00:00.088025731,20042,-1,5000,5450
338,0,0 days 04:00:00.088169708,34121,-1,1000,325000
338,0,0 days 04:00:00.088309174,34149,-1,1000,326000
338,0,0 days 04:00:00.088524569,34169,1,400,320200
338,0,0 days 04:00:00.088604693,34193,-1,200,329900
5878,0,0 days 04:00:00.089515374,23203,1,5000,10100
4184,0,0 days 04:00:00.089537765,20206,1,5000,10100
6825,0,0 days 04:00:00.092960320,23539,-1,1000,49000
7428,0,0 days 04:00:00.093280473,17496,-1,300,3031400
801,0,0 days 04:00:00.100101893,35741,-1,1000,33800
8886,0,0 days 04:00:00.103463170,18360,1,500,85500
7428,0,0 days 04:00:00.106448539,18480,1,500,3030100
6347,0,0 days 04:00:00.109344471,25571,-1,1000,40500
7887,0,0 days 04:00:00.109732457,18728,-1,750,89500
686,0,0 days 04:00:00.111380071,37281,-1,10,1800000
398,0,0 days 04:00:00.111721810,37357,-1,200,17900
398,0,0 days 04:00:00.112969128,37549,-1,200,29900
2584,0,0 days 04:00:00.115166251,22766,-1,100,72000
338,0,0 days 04:00:00.122622877,38733,-1,900,325000
3292,0,0 days 04:00:00.123510779,23698,-1,1500,56500
6161,0,0 days 04:00:00.123547751,27087,-1,1100,120600
6161,0,0 days 04:00:00.123734309,27115,1,1100,117900
3292,0,0 days 04:00:00.123884660,23730,-1,900,56500
4978,0,0 days 04:00:00.125461450,27271,-1,100,962700
5560,0,0 days 04:00:00.128680555,27671,-1,50,113000
6161,0,0 days 04:00:00.130046127,27815,-1,1100,121300
6161,0,0 days 04:00:00.130320951,27827,1,1100,117900
7428,0,0 days 04:00:00.135153283,20728,-1,500,3031400
4043,0,0 days 04:00:00.139014169,26218,1,100,9100
4043,0,0 days 04:00:00.139251953,26254,-1,100,11500
4043,0,0 days 04:00:00.139379873,26282,-1,100,10200
3450,0,0 days 04:00:00.158919705,28374,1,100,12558400
3450,0,0 days 04:00:00.159992718,28550,1,100,12511600
3450,0,0 days 04:00:00.160113304,28570,1,100,12501600
8027,0,0 days 04:00:00.165529977,23900,1,200,27900
3450,0,0 days 04:00:00.165717646,29102,-1,100,12729700
3450,0,0 days 04:00:00.166007165,29106,-1,100,12729700
3450,0,0 days 04:00:00.166361720,29110,-1,100,12729700
6622,0,0 days 04:00:00.173287492,33291,1,100,578700
3292,0,0 days 04:00:00.174620446,29114,-1,800,56500
3292,0,0 days 04:00:00.174862399,29118,1,700,56100
386,0,0 days 04:00:00.190135765,44673,-1,50,17630000
3451,0,0 days 04:00:00.202709635,29130,1,100,12550000
3451,0,0 days 04:00:00.202875247,29134,1,100,12550000
8785,0,0 days 04:00:00.207435197,24180,-1,5,79900000
7853,0,0 days 04:00:00.215663013,24664,-1,5,620000
4724,0,0 days 04:00:00.239924090,35507,1,991,215000
6537,0,0 days 04:00:00.256183926,35683,1,200,1960200
6161,0,0 days 04:00:00.263765949,35687,1,1100,117800
2458,0,0 days 04:00:00.308014545,30646,1,500,222100
8760,0,0 days 04:00:00.308187567,27280,-1,100,58000000
6963,0,0 days 04:00:00.308936814,35755,-1,100,75500
6963,0,0 days 04:00:00.309004502,35763,1,400,33700
7858,0,0 days 04:00:00.309396945,27440,1,1000,15300
8244,0,0 days 04:00:00.317236600,27808,-1,1,150000000
7439,0,0 days 04:00:00.319605877,27880,-1,2,79990000
7966,0,0 days 04:00:00.322698058,28104,-1,25,3368800
4308,0,0 days 04:00:00.356238946,31714,1,1300,1565500
3450,0,0 days 04:00:00.360590284,31718,1,100,12580600
6340,0,0 days 04:00:00.383908172,36763,-1,5000,75000
7966,0,0 days 04:00:00.390452978,28324,1,100,2977000
7966,0,0 days 04:00:00.390746538,28328,-1,100,3282000
7966,0,0 days 04:00:00.390983760,28332,-1,10,3345000
7966,0,0 days 04:00:00.391291724,28336,1,100,3082000
7966,0,0 days 04:00:00.391611866,28340,1,100,2375200
8004,0,0 days 04:00:00.410484543,28488,-1,300,159100
2036,0,0 days 04:00:00.415460495,47741,-1,100,307600
2036,0,0 days 04:00:00.418420081,47769,-1,100,310700
8244,0,0 days 04:00:00.418557975,29016,-1,1,1000000000
3292,0,0 days 04:00:00.430636049,32502,-1,300,56500
997,0,0 days 04:00:00.434213693,48213,1,1200,1000
6097,0,0 days 04:00:00.436151922,37563,1,100,382000
1865,0,0 days 04:00:00.440680890,48457,-1,591,19800000
7966,0,0 days 04:00:00.459239513,29376,-1,100,3480000
7966,0,0 days 04:00:00.459517083,29388,-1,30,3232000
3292,0,0 days 04:00:00.459924326,33018,-1,300,56500
3381,0,0 days 04:00:00.461969870,33022,1,400,1760800
3292,0,0 days 04:00:00.471340209,33026,-1,300,56500
3450,0,0 days 04:00:00.473338186,33030,1,100,12558400
8004,0,0 days 04:00:00.512241797,29744,-1,100,154500
8004,0,0 days 04:00:00.512291563,29748,-1,600,150900
7587,0,0 days 04:00:00.515091917,29968,-1,20,580000
960,0,0 days 04:00:00.522618973,49649,-1,10000,7505
2128,0,0 days 04:00:00.532183893,49905,-1,25,48000000
13,0,0 days 04:00:00.568849462,50405,1,400,2430000
7966,0,0 days 04:00:00.593749684,30512,-1,300,3144000
4946,0,0 days 04:00:00.594073337,39431,-1,700,128000
4946,0,0 days 04:00:00.642560595,40327,-1,887,136000
1819,0,0 days 04:00:00.644326459,51709,1,800,415400
1819,0,0 days 04:00:00.644361949,51717,1,1500,415100
1819,0,0 days 04:00:00.644380395,51721,-1,1000,424600
1819,0,0 days 04:00:00.644397731,51729,-1,1500,424900
1819,0,0 days 04:00:00.645087238,51797,1,700,416300
1819,0,0 days 04:00:00.645648513,51825,1,800,416700
1819,0,0 days 04:00:00.645706439,51829,1,600,416700
1819,0,0 days 04:00:00.645807928,51837,-1,900,422500
1819,0,0 days 04:00:00.646362340,51841,-1,200,422500
1819,0,0 days 04:00:00.646872334,51845,-1,1300,422500
1266,0,0 days 04:00:00.647864922,51849,1,200,429300
1266,0,0 days 04:00:00.647998532,51853,-1,200,451500
1266,0,0 days 04:00:00.651934468,51857,1,200,429700
1266,0,0 days 04:00:00.652315524,51861,-1,200,450500
5243,0,0 days 04:00:00.652922357,40439,1,30,800000
3292,0,0 days 04:00:00.670115317,36066,1,900,56100
599,0,0 days 04:00:00.670137642,51865,-1,200,199900
599,0,0 days 04:00:00.672148393,51869,1,500,198800
599,0,0 days 04:00:00.672765150,51873,-1,500,199800
599,0,0 days 04:00:00.680024230,51877,-1,500,199900
599,0,0 days 04:00:00.680905625,51881,1,400,198800
599,0,0 days 04:00:00.681041093,51885,-1,500,199700
599,0,0 days 04:00:00.681292707,51889,1,100,198800
599,0,0 days 04:00:00.690111778,51893,1,100,198600
1315,0,0 days 04:00:00.707410290,51897,-1,1712,25900
1819,0,0 days 04:00:00.714875035,52317,-1,800,422400
1819,0,0 days 04:00:00.715465008,52333,-1,100,422500
1819,0,0 days 04:00:00.715564399,52349,-1,600,422500
1819,0,0 days 04:00:00.716583212,52381,-1,100,422300
599,0,0 days 04:00:00.720973821,52461,1,100,198800
599,0,0 days 04:00:00.721021900,52465,1,300,198700
8102,0,0 days 04:00:00.721872382,31728,1,75,110000
1266,0,0 days 04:00:00.722080687,52481,-1,200,450300
1266,0,0 days 04:00:00.722699058,52493,1,200,429800
1819,0,0 days 04:00:00.731483865,52781,-1,100,422300
361,0,0 days 04:00:00.738701823,53033,1,200,2706
599,0,0 days 04:00:00.739968450,53113,1,100,198700
361,0,0 days 04:00:00.740981246,53221,-1,200,4306
361,0,0 days 04:00:00.741065909,53225,-1,1000,33800
338,0,0 days 04:00:00.745722209,53285,1,100,310000
319,0,0 days 04:00:00.762889244,53365,1,2000,779900
6537,0,0 days 04:00:00.764388137,41647,-1,800,1961200
6537,0,0 days 04:00:00.764427489,41651,1,800,1960300
319,0,0 days 04:00:00.764851529,53369,1,2000,785000
319,0,0 days 04:00:00.764919680,53373,-1,100,801600
319,0,0 days 04:00:00.764944731,53377,-1,2000,806400
319,0,0 days 04:00:00.765177402,53381,1,100,789700
319,0,0 days 04:00:00.765232248,53385,-1,100,801500
1819,0,0 days 04:00:00.772162404,53397,1,2200,416800
1819,0,0 days 04:00:00.773336563,53405,1,2100,416900
1266,0,0 days 04:00:00.781892526,53409,1,200,429900
4748,0,0 days 04:00:00.783903282,41655,1,100,166000
319,0,0 days 04:00:00.785228707,53413,-1,100,801400
13,0,0 days 04:00:00.789704568,53425,-1,200,2439900
7480,0,0 days 04:00:00.810725886,32184,-1,100,201900
319,0,0 days 04:00:00.813344744,53613,-1,200,801100
4748,0,0 days 04:00:00.813357753,41659,-1,100,176000
8349,0,0 days 04:00:00.817826646,32192,-1,105,307000
3940,0,0 days 04:00:00.828304430,37714,-1,10,1000000000
6447,0,0 days 04:00:00.831413471,42479,-1,403,121000
8114,0,0 days 04:00:00.831434872,32788,-1,1111,105000
1662,0,0 days 04:00:00.837546213,54421,1,10000,2000
3292,0,0 days 04:00:00.840846761,38086,-1,200,56500
3292,0,0 days 04:00:00.841378053,38122,1,900,56100
3292,0,0 days 04:00:00.841387292,38126,-1,1600,56500
3292,0,0 days 04:00:00.841795216,38166,-1,200,56400
3292,0,0 days 04:00:00.842362370,38222,-1,1400,56400
319,0,0 days 04:00:00.872225225,54805,1,200,789700
319,0,0 days 04:00:00.872248356,54809,1,2000,785000
1151,0,0 days 04:00:00.880351111,54817,1,100,820100
4578,0,0 days 04:00:00.894002782,38474,1,100,278000
599,0,0 days 04:00:00.930368138,55381,1,200,198700
599,0,0 days 04:00:00.930519342,55385,-1,400,199800
599,0,0 days 04:00:00.931194963,55389,-1,100,199900
599,0,0 days 04:00:00.931353890,55393,-1,400,199900
6729,0,0 days 04:00:00.931936547,43467,1,111,16200
6729,0,0 days 04:00:00.931989879,43471,1,330,16300
3292,0,0 days 04:00:00.936458802,39178,-1,34,67600
3530,0,0 days 04:00:00.946944147,39650,1,4700,423100
3530,0,0 days 04:00:00.946994422,39658,-1,5000,451000
3530,0,0 days 04:00:00.948527642,39702,-1,800,451000
4578,0,0 days 04:00:00.962537141,39722,-1,100,292000
4091,0,0 days 04:00:00.980094303,39730,1,100,329800
7480,0,0 days 04:00:00.988538217,33696,-1,900,201900
3530,0,0 days 04:00:00.995666846,39734,1,300,423100
3530,0,0 days 04:00:00.996077722,39738,-1,4400,451000
3530,0,0 days 04:00:00.996920564,39742,-1,4400,450900
621,0,0 days 04:00:01.017424168,56757,-1,300,13900
1819,0,0 days 04:00:01.018907338,56965,1,100,416900
621,0,0 days 04:00:01.022313449,57201,-1,3000,9563
621,0,0 days 04:00:01.022397838,57217,-1,3000,9647
621,0,0 days 04:00:01.022427304,57225,-1,3000,9453
621,0,0 days 04:00:01.022479338,57229,-1,3000,9774
2754,0,0 days 04:00:01.032531830,41518,1,2500,140000
3848,0,0 days 04:00:01.037690413,41698,1,200,110000
2754,0,0 days 04:00:01.038445422,41714,-1,2500,150000
2392,0,0 days 04:00:01.039774173,41798,1,150,1870100
2392,0,0 days 04:00:01.040253816,41802,1,150,1880400
1208,0,0 days 04:00:01.048976057,59437,1,1000,1280000
1208,0,0 days 04:00:01.049168101,59469,1,1000,1280000
319,0,0 days 04:00:01.053019493,59865,1,300,789700
319,0,0 days 04:00:01.053056476,59873,-1,200,801100
319,0,0 days 04:00:01.055243349,59957,1,100,789700
3530,0,0 days 04:00:01.063913768,42486,-1,600,450900
3530,0,0 days 04:00:01.064585219,42490,1,5000,423100
3530,0,0 days 04:00:01.064709661,42494,-1,600,450900
1819,0,0 days 04:00:01.070294556,60041,-1,1400,422300
1819,0,0 days 04:00:01.070832770,60045,1,100,417000
1819,0,0 days 04:00:01.071315598,60053,-1,1000,422200
1819,0,0 days 04:00:01.071491594,60057,-1,1000,422200
1819,0,0 days 04:00:01.072556492,60069,1,100,417100
1819,0,0 days 04:00:01.072649871,60073,1,100,417100
1819,0,0 days 04:00:01.072837266,60077,-1,1900,422200
1819,0,0 days 04:00:01.073503082,60081,1,1500,416400
1819,0,0 days 04:00:01.073594675,60085,-1,1900,422100
1819,0,0 days 04:00:01.074052307,60089,1,500,417200
1819,0,0 days 04:00:01.074075759,60093,1,100,417200
1819,0,0 days 04:00:01.074114366,60097,1,1500,416900
1266,0,0 days 04:00:01.087772834,60101,-1,200,450100
599,0,0 days 04:00:01.110132232,60125,1,100,198800
599,0,0 days 04:00:01.110306362,60129,-1,100,200000
599,0,0 days 04:00:01.111156855,60133,-1,100,200000
2760,0,0 days 04:00:01.114398887,42614,-1,1,1000000000
1819,0,0 days 04:00:01.114592047,60137,-1,1900,422100
599,0,0 days 04:00:01.119672528,60393,-1,100,200000
599,0,0 days 04:00:01.119739832,60405,-1,100,200000
599,0,0 days 04:00:01.119887214,60425,1,500,198900
599,0,0 days 04:00:01.120807252,60497,1,100,198900
7306,0,0 days 04:00:01.127105125,36376,-1,100,676700
3392,0,0 days 04:00:01.127313584,42838,-1,200,301800
3392,0,0 days 04:00:01.127354578,42842,-1,9,330000
3292,0,0 days 04:00:01.130874142,42886,-1,200,56500
7813,0,0 days 04:00:01.135833705,36732,-1,5000,56500
1315,0,0 days 04:00:01.153769980,61385,1,900,18500
1662,0,0 days 04:00:01.154458762,61445,-1,4000,3600
1255,0,0 days 04:00:01.154529041,61449,-1,100,16100
1255,0,0 days 04:00:01.154567930,61453,-1,300,19900
1255,0,0 days 04:00:01.154608362,61457,-1,300,26600
1819,0,0 days 04:00:01.164439904,61489,-1,100,422100
1819,0,0 days 04:00:01.165229756,61497,1,1500,417300
1819,0,0 days 04:00:01.165308779,61501,1,500,417300
1819,0,0 days 04:00:01.165863231,61505,1,100,417300
1819,0,0 days 04:00:01.166158856,61509,1,500,417100
1819,0,0 days 04:00:01.166178536,61513,1,1500,416800
1266,0,0 days 04:00:01.170956220,61517,1,200,430100
5576,0,0 days 04:00:01.194108343,48375,1,30000,35200
1819,0,0 days 04:00:01.218742531,61637,1,100,417100
1819,0,0 days 04:00:01.218806101,61641,1,700,417000
1819,0,0 days 04:00:01.219205669,61645,1,100,417200
4176,0,0 days 04:00:01.220137048,43954,-1,40,293000
6237,0,0 days 04:00:01.226853075,48599,-1,80025,199900
1266,0,0 days 04:00:01.228012421,62033,1,200,430200
2304,0,0 days 04:00:01.235106724,44358,-1,10,757500
5576,0,0 days 04:00:01.237429473,48887,-1,7900,35900
5576,0,0 days 04:00:01.237507398,48891,-1,20000,36000
5576,0,0 days 04:00:01.238029352,48895,-1,900,35900
3264,0,0 days 04:00:01.240466609,44510,1,2945,221
4963,0,0 days 04:00:01.245275800,49143,1,300,89100
5576,0,0 days 04:00:01.245887776,49147,-1,1200,35900
5576,0,0 days 04:00:01.246170594,49171,-1,20000,36000
319,0,0 days 04:00:01.270022353,62857,1,300,789700
319,0,0 days 04:00:01.277691183,62933,1,500,789800
5576,0,0 days 04:00:01.281091458,49471,-1,17900,35900
5576,0,0 days 04:00:01.283721944,49475,-1,5000,35700
5576,0,0 days 04:00:01.283807703,49479,-1,1700,35800
5576,0,0 days 04:00:01.285525303,49483,1,21000,35200
3489,0,0 days 04:00:01.286298275,45158,1,600,61700
319,0,0 days 04:00:01.288849440,62941,1,1000,789800
319,0,0 days 04:00:01.288929601,62945,1,2000,787300
319,0,0 days 04:00:01.289860339,62957,-1,200,801000
319,0,0 days 04:00:01.289984065,62961,1,600,789900
599,0,0 days 04:00:01.290276120,62965,1,200,199000
319,0,0 days 04:00:01.290571357,62969,1,600,789900
5576,0,0 days 04:00:01.294966782,49487,1,20900,35200
3530,0,0 days 04:00:01.302310878,45162,1,5000,423200
3530,0,0 days 04:00:01.303747799,45166,1,4300,423300
5576,0,0 days 04:00:01.308189724,49491,-1,2400,35800
5576,0,0 days 04:00:01.309275984,49495,1,500,35300
5576,0,0 days 04:00:01.309877280,49499,1,900,35300
319,0,0 days 04:00:01.311391693,62977,-1,100,800900
319,0,0 days 04:00:01.312987111,62985,1,500,790000
5576,0,0 days 04:00:01.330817548,49795,1,28600,35300
5576,0,0 days 04:00:01.333426862,49951,1,10000,35500
319,0,0 days 04:00:01.351901668,64137,1,600,790000
3566,0,0 days 04:00:01.416897512,46502,-1,100,33500
5576,0,0 days 04:00:01.422187003,50663,-1,700,35800
599,0,0 days 04:00:01.434613310,64909,1,500,198900
319,0,0 days 04:00:01.442983474,65137,1,100,790000
1103,0,0 days 04:00:01.446286143,65185,1,2200,345100
1103,0,0 days 04:00:01.446306306,65189,-1,2000,366800
1103,0,0 days 04:00:01.446356528,65193,-1,200,366800
2164,0,0 days 04:00:01.446390644,65201,-1,200,4100
1103,0,0 days 04:00:01.446397518,65205,1,100,345100
1266,0,0 days 04:00:01.446411224,65209,-1,200,450000
2164,0,0 days 04:00:01.446420939,65213,1,200,2300
2164,0,0 days 04:00:01.446467837,65217,-1,1000,29700
1103,0,0 days 04:00:01.451472746,65373,-1,2500,366800
4348,0,0 days 04:00:01.451751289,47426,-1,500,9500
4348,0,0 days 04:00:01.451784496,47434,-1,500,13300
4348,0,0 days 04:00:01.451820476,47438,-1,800,17700
8720,0,0 days 04:00:01.452642330,39624,-1,2500,597100
8720,0,0 days 04:00:01.452655600,39628,1,2500,590900
3935,0,0 days 04:00:01.453590482,47582,1,600,1670
1103,0,0 days 04:00:01.457339209,65581,1,200,345100
319,0,0 days 04:00:01.484729620,65741,1,100,790000
2137,0,0 days 04:00:01.542807342,66289,-1,100,12200
2137,0,0 days 04:00:01.542874063,66293,-1,300,16100
2137,0,0 days 04:00:01.542910075,66297,-1,300,19800
2137,0,0 days 04:00:01.542953620,66301,-1,300,9910
4344,0,0 days 04:00:01.556283914,48890,-1,100,109900
4344,0,0 days 04:00:01.556366512,48894,-1,100,89900
4344,0,0 days 04:00:01.556442919,48898,-1,100,128700
4344,0,0 days 04:00:01.556522149,48902,-1,100,148100
4344,0,0 days 04:00:01.556601789,48906,-1,100,19900
1819,0,0 days 04:00:01.569264536,67013,-1,200,422000
1103,0,0 days 04:00:01.577083586,67033,1,100,345200
1103,0,0 days 04:00:01.577372664,67041,-1,2400,366700
1103,0,0 days 04:00:01.577928733,67053,-1,2400,366700
1103,0,0 days 04:00:01.578446882,67057,-1,100,366700
319,0,0 days 04:00:01.581710196,67061,1,100,790000
319,0,0 days 04:00:01.582231783,67065,1,100,790000
319,0,0 days 04:00:01.602391637,67081,1,200,792700
319,0,0 days 04:00:01.602672007,67085,1,100,792700
5576,0,0 days 04:00:01.604108630,52959,-1,2300,35800
4963,0,0 days 04:00:01.620219364,52963,-1,300,89900
319,0,0 days 04:00:01.622478395,67137,-1,200,801000
319,0,0 days 04:00:01.622503924,67145,-1,2000,804000
319,0,0 days 04:00:01.622564723,67157,-1,100,798400
319,0,0 days 04:00:01.623071395,67209,-1,200,798400
319,0,0 days 04:00:01.632875085,67557,1,200,792700
4344,0,0 days 04:00:01.637492336,49346,-1,200,27700
4344,0,0 days 04:00:01.637569540,49350,-1,200,37700
3831,0,0 days 04:00:01.637761788,49362,-1,100,5978
3831,0,0 days 04:00:01.637814242,49370,-1,100,6977
3831,0,0 days 04:00:01.637830823,49378,-1,100,6488
3831,0,0 days 04:00:01.637913488,49386,-1,100,5908
3831,0,0 days 04:00:01.638002645,49398,-1,100,6789
3831,0,0 days 04:00:01.638035792,49406,-1,100,5961
3831,0,0 days 04:00:01.638081006,49414,-1,100,6245
3831,0,0 days 04:00:01.638098230,49418,-1,100,19900
3831,0,0 days 04:00:01.638108109,49422,-1,100,7222
3831,0,0 days 04:00:01.638171439,49426,-1,200,28100
3831,0,0 days 04:00:01.638211695,49430,-1,200,37100
3848,0,0 days 04:00:01.638253189,49434,-1,100,140000
6329,0,0 days 04:00:01.638734198,53311,1,32,103500
6329,0,0 days 04:00:01.638763938,53315,1,64,51800
366,0,0 days 04:00:01.647664698,67877,-1,300,9900
366,0,0 days 04:00:01.647706779,67881,-1,300,17700
366,0,0 days 04:00:01.647747823,67885,-1,200,14400
1103,0,0 days 04:00:01.647885969,67897,1,100,345300
1103,0,0 days 04:00:01.651896338,67989,1,2300,345400
1103,0,0 days 04:00:01.652430805,67993,1,200,345400
7235,0,0 days 04:00:01.653987520,41176,1,1000,152000
1103,0,0 days 04:00:01.654346058,68001,1,2200,345500
229,0,0 days 04:00:01.655028081,68025,1,1000,4200
361,0,0 days 04:00:01.657296053,68225,1,100,3008
6537,0,0 days 04:00:01.662105154,53903,-1,200,1961200
1986,0,0 days 04:00:01.664380398,68421,-1,100,18200
1986,0,0 days 04:00:01.664404775,68425,-1,100,19600
1986,0,0 days 04:00:01.664414452,68429,-1,100,18800
1986,0,0 days 04:00:01.664485048,68437,-1,100,21000
6537,0,0 days 04:00:01.664584006,53915,1,200,1960100
5696,0,0 days 04:00:01.670447627,53935,1,3800,520100
5696,0,0 days 04:00:01.672477661,53939,1,3700,520200
4836,0,0 days 04:00:01.672994245,53943,1,3000,410
4893,0,0 days 04:00:01.673071754,53947,1,400,255500
4806,0,0 days 04:00:01.673913714,53999,-1,350,17900
5696,0,0 days 04:00:01.675582134,54063,-1,4400,554900
